file,delta_band_gap (eV),delta_h_corr (Hartree),delta_scf (Hartree),d_calc_pka (pKa),phenol_5_6_7,carbox_acid,benzoic_acid,thiol_thiophenol,aliphatic_alcohol,sec_amine_neg,heteorcyle_phen,alinine,primary_amine,tert_amine,sec_amine_sec_amine_ring,ring,aromatic,charge,hybridization,CBH_1,CBH_2,CBH_3,CBH_4,CBH_5,CBH_6,CBH_7,CBH_8,CBH_9,CBH_10,CBH_11,CBH_12,CBH_13,CBH_14,CBH_15,CBH_16,CBH_17,CBH_18,CBH_19,CBH_20,CBH_21,CBH_22,CBH_23,CBH_24,CBH_25,CBH_26,CBH_27,CBH_28,CBH_29,CBH_30,CBH_31,CBH_32,CBH_33,CBH_34,CBH_35,CBH_36,CBH_37,CBH_38,CBH_39,CBH_40,CBH_41,CBH_42,CBH_43,CBH_44,CBH_45,CBH_46,CBH_47,CBH_48,CBH_49,CBH_50,CBH_51,CBH_52,CBH_53,CBH_54,CBH_55,CBH_56,CBH_57,CBH_58,CBH_59,CBH_60,CBH_61,CBH_62,CBH_63,CBH_64,CBH_65,CBH_66,CBH_67,CBH_68,CBH_69,CBH_70,CBH_71,CBH_72,CBH_73,CBH_74,CBH_75,CBH_76,CBH_77,CBH_78,CBH_79,CBH_80,CBH_81,bond_length (angstrom),delta_e_extent (au),delta_tpsa,conjugate_acid,conjugate_base,exp_pka (pKa)
641,-0.0086,0.014548,-0.45232117,3.35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1667,0.2,0,0.3333,0,0,0,0,0,0,0,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0.3333,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.03,29.02,4.58,CCOC(=O)[C@H](CCc1ccccc1)[NH2+:22][C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)[NH:22][C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,6.4
642,-0.00355,0.014699,-0.45523,4.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1667,0.2,0,0.3333,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0.3333,0,0.1667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.03,308.06,4.58,CCOC(=O)[C@H](CCc1ccccc1)[NH2+:22][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-],CCOC(=O)[C@H](CCc1ccccc1)[NH:22][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-],6.4
643,-0.00147,0.012819,-0.4429584,-0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.0833,0.0909,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0.3333,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.0909,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.1111,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.98,4.53,-2.83,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[OH:26],CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-:26],3.1
644,0.03682,0.012974,-0.46527448,10.09,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0.2,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.5,0.125,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,-94.67,-2.83,CCCN(CCC)CCc1ccc(c2c1CC(=O)N2)[OH:20],CCCN(CCC)CCc1ccc(c2c1CC(=O)N2)[O-:20],8.35
645,-0.00094,0.015239,-0.4739969,12.38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.2,0,0,0.1429,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1429,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-248.38,1.2,CCC[NH+:18](CCC)CCc1ccc(c2c1CC(=O)N2)O,CCC[N:18](CCC)CCc1ccc(c2c1CC(=O)N2)O,10.2
646,0.02928,0.012757,-0.4641187,9.74,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.3333,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0.97,6.47,-2.83,CCC[NH+](CCC)CCc1ccc(c2c1CC(=O)N2)[OH:20],CCC[NH+](CCC)CCc1ccc(c2c1CC(=O)N2)[O-:20],8.35
647,0.00272,0.014862,-0.46901518,10.58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-185.69,1.2,C[NH+:21](C)CCC=C1c2ccccc2CCc3c1cccc3,C[N:21](C)CCC=C1c2ccccc2CCc3c1cccc3,9.4
648,0.00142,0.014645,-0.4669,10.46,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1429,0.25,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0,0,0,0,0,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-24.87,4.58,CCC[NH2+:22]C[C@H](COc1ccccc1C(=O)CCc2ccccc2)O,CCC[NH:22]C[C@H](COc1ccccc1C(=O)CCc2ccccc2)O,9.27
649,0.00683,0.014248,-0.46591848,9.48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1429,0.25,0,0.0909,0,0,0,0,0,0.3333,0,0,0.5,0,0,0.5,0,0,0,0,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1111,0,0,0,0.1667,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-17.44,4.58,CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@@H](C[NH2+:20]C(C)C)O,CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@@H](C[NH:20]C(C)C)O,9.45
650,0.00199,0.015,-0.46624753,9.48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1429,0.25,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-30.93,4.58,CC(C)[NH2+:19]C[C@H](COc1ccc(cc1)COCCOC(C)C)O,CC(C)[NH:19]C[C@H](COc1ccc(cc1)COCCOC(C)C)O,9.87
651,0.00671,0.015074,-0.46671394,9.69,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.1429,0,0,0,0,0,0,0,0.1667,0,0,0,0,1.03,-12.58,1.2,CC(C)[C@@](CCC[N@@H+:29](C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,CC(C)[C@@](CCC[N@@:29](C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,8.6
652,-0.00114,0.014867,-0.46536046,9.17,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.25,0,0,0,0,0,0,0,0,0.2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.1667,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.1667,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,7.07,1.2,C[N@H+:18]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O,C[N@:18]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O,8.18
653,0.00081,0.014179,-0.46662563,10.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0.1429,0.5,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,95.68,4.58,CC(C)(C)[NH2+:14]C[C@@H](c1ccc(c(c1)CO)O)O,CC(C)(C)[NH:14]C[C@@H](c1ccc(c(c1)CO)O)O,9.3
654,0.00925,0.012498,-0.45022497,3.83,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.25,0,0,0,0,0,0,0.3333,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1.02,81.13,-2.07,CCCCNC(=O)[NH:14]S(=O)(=O)c1ccc(cc1)C,CCCCNC(=O)[N-:14]S(=O)(=O)c1ccc(cc1)C,5.3
655,-0.02601,0.013439,-0.4529237,3.96,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0.1111,0.0833,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1111,0,0.0769,0,0,0,0,0,1,0,0,0,0,0,0.0769,0,0,0,1.02,-72.47,1.25,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4[nH+:36]3)Cl)SCC5(CC5)CC(=O)O)O,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4[n:36]3)Cl)SCC5(CC5)CC(=O)O)O,5.6
656,-0.02389,0.013276,-0.45001492,2.57,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0.1111,0.0833,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0.0769,0,0.5,0,0,0,0,0,0,0,0.0769,0,0,0,1.02,-547.92,1.25,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4[nH+:36]3)Cl)SCC5(CC5)CC(=O)[O-])O,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4[n:36]3)Cl)SCC5(CC5)CC(=O)[O-])O,5.6
657,0.00602,0.014784,-0.45607296,5.51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.1429,0,0,0.3333,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,133.27,1.2,CC[NH+:16](CC)CC(=O)Nc1c(cccc1C)C,CC[N:16](CC)CC(=O)Nc1c(cccc1C)C,7.94
658,0.02376,0.01434,-0.4708049,12.03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1.03,0.13,1.62,C[C@@]12CC3C[C@@](C1)(CC(C3)(C2)[NH3+:13])C,C[C@@]12CC3C[C@@](C1)(CC(C3)(C2)[NH2:13])C,10.66
659,-0.00342,0.012556,-0.44836462,3.26,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.25,0,0,0,0,0,0,0.3333,0,0,0,0,0.2,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.1667,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1.02,126.83,-2.07,Cc1ccc(cc1)S(=O)(=O)[NH:17]C(=O)NN2CCCCCC2,Cc1ccc(cc1)S(=O)(=O)[N-:17]C(=O)NN2CCCCCC2,5.8
660,0.01329,0.014329,-0.47054693,11.96,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1667,0,0,0.2,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1.04,-1993.28,1.2,CN(C)C(=O)C(CC[NH+:30]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,CN(C)C(=O)C(CC[N:30]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,9.14
661,0.01296,0.014462,-0.470907,12.8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1429,0,0,0.2,0,0,0,0,0,0,0,0.1111,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1429,1,0,0,0.25,0,0.1429,0,0,0,0,0,0,0,0.1429,0.1667,0,0,0,0,0.2,0,0,0,0.3333,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.25,0,0,0,0,1.04,2333.24,1.2,Cc1c(c(=O)n2c(n1)CCCC2)CC[NH+:27]3CCC(CC3)c4c5ccc(cc5on4)F,Cc1c(c(=O)n2c(n1)CCCC2)CC[N:27]3CCC(CC3)c4c5ccc(cc5on4)F,8.49
662,-0.00721,0.014575,-0.47412094,13.45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.1429,0,0,0.2,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.1111,0,0,0,0.1429,1,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1.04,-18.73,1.2,CC[NH+:17](CC)CCNC(=O)c1cc(c(cc1OC)N)Cl,CC[N:17](CC)CCNC(=O)c1cc(c(cc1OC)N)Cl,9.51
663,0.01268,0.014221,-0.46724463,10.24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0.5,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.5,0,0,0,0,0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,100.63,4.58,C[C@H](C(=O)c1cccc(c1)Cl)[NH2+:14]C(C)(C)C,C[C@H](C(=O)c1cccc(c1)Cl)[NH:14]C(C)(C)C,8.4
664,1.00E-04,0.012962,-0.45133027,3.41,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.2,0,0,0,0,0,0,0,0,0.125,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0.0833,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0667,0.0625,0,0,0,0.98,131.09,-2.83,CC(C)(c1ccc(cc1)[C@H](CCCN2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[OH:35],CC(C)(c1ccc(cc1)[C@H](CCCN2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[O-:35],2.26
665,0.02291,0.014739,-0.46902865,10.91,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1429,0,0,0,0,0,0,0,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0.0909,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0,0,1.03,51.35,1.2,CC(C)(c1ccc(cc1)[C@H](CCC[NH+:33]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)O,CC(C)(c1ccc(cc1)[C@H](CCC[N:33]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)O,7.53
666,0.01549,0.015503,-0.472288,11.79,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1429,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.0909,0,0,0,0,0,0,0,0,0.25,0.2,0.5,0,0,1.03,-190.73,1.2,CC(C)(c1ccc(cc1)[C@H](CCC[NH+:33]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[O-],CC(C)(c1ccc(cc1)[C@H](CCC[N:33]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[O-],7.53
667,-0.00035,0.012811,-0.44761667,2.34,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.2,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0.5,0,0,0,0,0,0,0,0,0.0667,0.0625,0.0909,0,0,0.98,-18.03,-2.83,CC(C)(c1ccc(cc1)[C@H](CCC[NH+]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[OH:35],CC(C)(c1ccc(cc1)[C@H](CCC[NH+]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[O-:35],2.26
668,0.01399,0.013041,-0.457979,6.91,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0.1667,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1429,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,326.73,-2.07,CCN(CC)CCNC(=O)c1ccc(cc1)[NH:15]S(=O)(=O)C,CCN(CC)CCNC(=O)c1ccc(cc1)[N-:15]S(=O)(=O)C,7.52
669,0.02349,0.014941,-0.4699358,10.78,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.1429,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,1,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,146.75,1.2,CC[NH+:17](CC)CCNC(=O)c1ccc(cc1)NS(=O)(=O)C,CC[N:17](CC)CCNC(=O)c1ccc(cc1)NS(=O)(=O)C,9.35
670,-0.00296,0.01485,-0.46989626,10.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.1429,0,0,0.2,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,0,0.5,0,0,1.04,751.84,1.2,CC[NH+:17](CC)CCNC(=O)c1ccc(cc1)[N-]S(=O)(=O)C,CC[N:17](CC)CCNC(=O)c1ccc(cc1)[N-]S(=O)(=O)C,9.35
671,0.03343,0.013204,-0.4593085,7.51,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0.1667,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1111,0,0,1.02,-190.45,-2.07,CC[NH+](CC)CCNC(=O)c1ccc(cc1)[NH:15]S(=O)(=O)C,CC[NH+](CC)CCNC(=O)c1ccc(cc1)[N-:15]S(=O)(=O)C,7.52
672,-0.03788,0.013193,-0.44803208,1.72,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,-189.49,1.25,Cn1c2ccccc2nc1[S@@](=O)Cc3cccc[nH+:15]3,Cn1c2ccccc2nc1[S@@](=O)Cc3cccc[n:15]3,2.6
673,0.01867,0.013006,-0.46288255,8.62,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,1.02,-329.41,1.69,c1ccc2c(c1)[nH:16]c(n2)[S@@](=O)Cc3ccccn3,c1ccc2c(c1)[n-:16]c(n2)[S@@](=O)Cc3ccccn3,8.8
674,-0.03835,0.013121,-0.4493203,2.53,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,-104.23,1.25,c1ccc2c(c1)[nH]c(n2)[S@@](=O)Cc3cccc[nH+:14]3,c1ccc2c(c1)[nH]c(n2)[S@@](=O)Cc3cccc[n:14]3,3.1
675,-0.00308,0.012886,-0.44361898,-0.55,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.25,0.1429,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0,0,0.1667,0,0,0.2,0.1667,0,0,0.5,0,0,0,0,0,1.02,243.04,-2.07,CCOC(=O)c1ccccc1S(=O)(=O)[NH:19]C(=O)Nc2nc(cc(n2)Cl)OC,CCOC(=O)c1ccccc1S(=O)(=O)[N-:19]C(=O)Nc2nc(cc(n2)Cl)OC,4.2
676,-0.00053,0.012415,-0.44825017,3.01,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.125,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0.1667,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.98,-40.37,-2.83,c1cc(c(cc1/C=C/C(=O)O[C@@H]2C[C@@](C[C@H]([C@H]2O)O)(C(=O)[OH:21])O)O)O,c1cc(c(cc1/C=C/C(=O)O[C@@H]2C[C@@](C[C@H]([C@H]2O)O)(C(=O)[O-:21])O)O)O,3.33
677,-0.00447,0.012645,-0.43937117,-0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.25,0,0,0,0,0,0,0.3333,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,0.3333,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1429,0,0,0.2,0,0,0,0.5,0,0,0,0,0,1.02,41.35,-2.07,Cc1nc(nc(n1)OC)NC(=O)[NH:17]S(=O)(=O)c2ccccc2Cl,Cc1nc(nc(n1)OC)NC(=O)[N-:17]S(=O)(=O)c2ccccc2Cl,3.4
